id_obra,cod_registro,nombre_artista_registro_std,id_persona,titulo_obra,descripcion_textual,clas_espacial,dim_text_MLT,num_piezas,diametro,ancho_d1,largo_d2,alto_d3,area_pieza,volumen_pieza,area_obra,volumen_obra,ano_creacion,ano_adquisicion,info_reproduccion,copia_unica,tecnica_registrada_MLT,tecnicas_GCAI,materiales,movimiento_artistico,id_imagen_web,id_imagen_mini,observaciones_obras
950,3059,María de la Paz Jaramillo,5,Tu amor no me conviene,,bidimensional,35 x 45,,,35.00,45.00,,1575,0,1575,0,1978,,70/70,copia,Serigrafía,,,,,,
1045,3161,María de la Paz Jaramillo,5,Cita en el escondite,,bidimensional,66 x 45.5,,,66.00,45.50,,3003,0,3003,0,1980,,XXXII/XL,copia,Serigrafia                                 XXXII/XL,,,,,,
1142,3273,María de la Paz Jaramillo,5,Amor no es solo sexo,,bidimensional,17 x 13.2,,,17.00,13.20,,224.4,0,224.4,0,1987,,P/A,copia,Serigrafía,,,,,,
1225,3365,María de la Paz Jaramillo,5,Soy del caribe,,bidimensional,69 x 44.5,,,69.00,44.50,,3070.5,0,3070.5,0,1989,,P/A,copia,Serigrafia a color recortada,,,,,,
1233,3374,María de la Paz Jaramillo,5,El caribe sin ti,,bidimensional,70x50,,,70.00,50.00,,3500,0,3500,0,1989,,45/150,copia,Serigrafía,,,,,,
1259,3413,María de la Paz Jaramillo,5,Sin título,,bidimensional,,,,,,,0,0,0,0,1989,,32/100,copia,Serigrafía sobre tela,,,,,,
1437,3948,María de la Paz Jaramillo,5,Cada noche un amor,,bidimensional,99 x 69,,,99.00,69.00,,6831,0,6831,0,1980,,,verificar,Oleo sobre lienzo,,,,,,
875,2982,Gy Szabo Bela,6,Presencia,,bidimensional,47 x 59,,,47.00,59.00,,2773,0,2773,0,1977,,S.T.,copia,Xilografia,,,,,,
882,2990,Gy Szabo Bela,6,Tiempo huracanado,,bidimensional,48.2 x 64.8,,,48.20,64.80,,3123.36,0,3123.36,0,1957,,S.T.,copia,Xilografia,,,,,,
883,2991,Gy Szabo Bela,6,El paraiso: la beatitud de dante.capitulo xxxiii,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia,,,,,,
884,2992,Gy Szabo Bela,6,Primer día de primavera,,bidimensional,43.4 x 50.1,,,43.40,50.10,,2174.34,0,2174.34,0,1952,,S.T.,copia,Xilografia,,,,,,
885,2993,Gy Szabo Bela,6,Arroyuelo en el bosque,,bidimensional,59.7 x 43.9,,,59.70,43.90,,2620.83,0,2620.83,0,1958,,S.T.,copia,Xilografia,,,,,,
886,2994,Gy Szabo Bela,6,El purgatorio:el orgullo de los artistas. Capitulo,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia                             XI,,,,,,
887,2995,Gy Szabo Bela,6,El infierno: los sarnosos. Capitulo xxix,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia,,,,,,
888,2996,Gy Szabo Bela,6,El infierno: el rio de sangre. Capitulo xii,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia,,,,,,
889,2997,Gy Szabo Bela,6,El purgatorio: los colericos. Capitulo xvi,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia,,,,,,
890,2998,Gy Szabo Bela,6,El purgatorio: los holgazanes. Capitulo iv,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia,,,,,,
891,2999,Gy Szabo Bela,6,El purgatorio: el fuego de lascivia. Capitulo xvii,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia,,,,,,
892,3000,Gy Szabo Bela,6,El paraiso: las nueve ordenes de los angeles.,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia                    CAPITULO XXVIII,,,,,,
893,3001,Gy Szabo Bela,6,El paraiso: manchas en la luna.capitulo iv,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia,,,,,,
894,3002,Gy Szabo Bela,6,El infierno: uñas de mugre. Capitulo xxi,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia,,,,,,
895,3003,Gy Szabo Bela,6,El infierno: la angustia de dante. Capitulo i,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia,,,,,,
896,3004,Gy Szabo Bela,6,El paraiso: los petalos de la rosa.capitulo xxxii,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia,,,,,,
897,3005,Gy Szabo Bela,6,El purgatorio: matilde en el paraiso terrestre,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia                   CAPITULO XXVIII,,,,,,
898,3006,Gy Szabo Bela,6,El infierno: los avaros. Capitulo vii,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia,,,,,,
899,3007,Gy Szabo Bela,6,El purgatorio: beatriz se quita el velo. Capitulo,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia                               XXXI,,,,,,
900,3008,Gy Szabo Bela,6,El paraiso: signos sobre jupiter. Capitulo xviii,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia,,,,,,
901,3009,Gy Szabo Bela,6,El paraiso: luz y cruz. Capitulo xiv,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia,,,,,,
902,3010,Gy Szabo Bela,6,Autorretrato con sombrero tibetano,,bidimensional,35.8 x 32.4,,,35.80,32.40,,1159.92,0,1159.92,0,1957,,S.T.,copia,Xilografia,,,,,,
903,3011,Gy Szabo Bela,6,El infierno: sobre el lomo del monstruo.capitulo,,bidimensional,60.5x48,,,60.50,48.00,,2904,0,2904,0,1964,,S.T.,copia,Xilografia                              XVII,,,,,,
904,3012,Gy Szabo Bela,6,El infierno: los ladrones. Capitulo xxv,,bidimensional,60.5x48,,,60.50,48.00,,2904,0,2904,0,1964,,S.T.,copia,Xilografia,,,,,,
905,3013,Gy Szabo Bela,6,El paraiso: dante llega al sol. Capitulo x,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1964,,S.T.,copia,Xilografia,,,,,,
73,2107,Álvaro Barrios,8,Sin título,,bidimensional,47 x 34 cm.,,,47.00,34.00,,1598,0,1598,0,1969,,,verificar,Mixta sobre papel,,,,,,
292,2342,Álvaro Barrios,8,La rueda de Marcel Duchamp,,tridimensional,137x37x64,,,137.00,37.00,64.00,5069,324416,0,324416,1989,,,verificar,"Mixta,madera,",,,,,,
350,2418,Álvaro Barrios,8,Serie: LOS 50 CAMINOS DE LA VIDA: PASION,,bidimensional,41 x 91,,,41.00,91.00,,3731,0,3731,0,1995,,,verificar,Collage,,,,,,
351,2419,Álvaro Barrios,8,Serie: LOS 50 CAMINOS DE LA VIDA: REVELACION,,bidimensional,41 x 91,,,41.00,91.00,,3731,0,3731,0,1995,,,verificar,Collage,,,,,,
596,2688,Álvaro Barrios,8,Sol de invierno,,bidimensional,42 x 63,,,42.00,63.00,,2646,0,2646,0,1974,,8/150,copia,Litoserigrafía,,,,,,
826,2932,Álvaro Barrios,8,Grabado popular impreso a través de un periódico. El Heraldo,,bidimensional,27.5 x 35,,,27.50,35.00,,962.5,0,962.5,0,1976,,8/30000,copia,Offset,,,,,,
827,2933,Álvaro Barrios,8,Grabado popular impreso a través de un periódico. El Caribe,,bidimensional,50 x 34,,,50.00,34.00,,1700,0,1700,0,1974,,9/20000,copia,Offset,,,,,,
828,2934,Álvaro Barrios,8,Grabado popular impreso a través de un periódico. El Pueblo,,bidimensional,21 x 34,,,21.00,34.00,,714,0,714,0,1976,,1/45000,copia,Offset,,,,,,
861,2967,Álvaro Barrios,8,Grabado popular impreso a través de un periódico. El Mundo,,bidimensional,28.5 x 24.5,,,28.50,24.50,,698.25,0,698.25,0,1979,,101/60000,copia,Offset,,,,,,
862,2968,Álvaro Barrios,8,Sueños con Marcel Duchamp,,bidimensional,19 x 25.5,,,19.00,25.50,,484.5,0,484.5,0,1980,,S.T,copia,Litografia coloreada a mano,,,,,,
864,2970,Álvaro Barrios,8,Sueños con Marcel duchamp,,bidimensional,19 x 25.5,,,19.00,25.50,,484.5,0,484.5,0,1980,,S.T,copia,Litografia coloreada a mano,,,,,,
865,2971,Álvaro Barrios,8,Sueños con Marcel duchamp,,bidimensional,19 x 25.5,,,19.00,25.50,,484.5,0,484.5,0,1980,,S.T,copia,Litografia coloreada a mano,,,,,,
866,2972,Álvaro Barrios,8,Sueños con Marcel duchamp,,bidimensional,19 x 25.5,,,19.00,25.50,,484.5,0,484.5,0,1980,,S.T,copia,Litografia coloreada a mano,,,,,,
925,3033,Álvaro Barrios,8,Grabado popular impreso a través de un periódico. El Heraldo,,bidimensional,,,,,,,0,0,0,0,1981,,1/57000,copia,Lito-offset,,,,,,
1003,3114,Álvaro Barrios,8,Llegada de una obra de Marcel duchamp a Venecia,,bidimensional,43 x 72.5,,,43.00,72.50,,3117.5,0,3117.5,0,1983,,P/A,copia,Litografía,,,,,,
1066,3183,Álvaro Barrios,8,Sin título,,bidimensional,52 x 37.5,,,52.00,37.50,,1950,0,1950,0,1979,,P/A,copia,Serigrafía,,,,,,
1069,3187,Álvaro Barrios,8,El día que me quieras,,bidimensional,53 x 38.5,,,53.00,38.50,,2040.5,0,2040.5,0,1984,,P/A,copia,Serigrafía,,,,,,
1083,3202,Álvaro Barrios,8,El enroscamiento de la plata sangrante,,bidimensional,63 x 42.5,,,63.00,42.50,,2677.5,0,2677.5,0,1974,,P/A,copia,Serigrafía,,,,,,
1210,3347,Álvaro Barrios,8,Instalación de un monumento publico en Venecia,,bidimensional,53.5 x 72.5,,,53.50,72.50,,3878.75,0,3878.75,0,1983,,7/80,copia,Serigrafía,,,,,,
1218,3358,Álvaro Barrios,8,Sueño con anemonas,,bidimensional,62 x 41,,,62.00,41.00,,2542,0,2542,0,1989,,P/A,copia,Serigrafia a color,,,,,,
1257,3411,Álvaro Barrios,8,Sin título,,bidimensional,,,,,,,0,0,0,0,1989,,32/100,copia,Serigrafía sobre tela,,,,,,
290,2340,Beatriz González,9,Platon degas,,tridimensional,70 diam.x20,,70,,,20.00,3848.451001,76969.02001,0,76969.02001,1975,,,verificar,Esmalte sobre objeto de metal,,,,,,
336,2403,Beatriz González,9,Sin título,,bidimensional,100 x 70,,,100.00,70.00,,7000,0,7000,0,1965,,,verificar,Tinta china sobre papel,,,,,,
337,2404,Beatriz González,9,Niña Johnson I,,bidimensional,100 x 70,,,100.00,70.00,,7000,0,7000,0,1965,,,verificar,Pastel  s/f,,,,,,
683,2779,Beatriz González,9,La iglesia está en peligro,,bidimensional,42 x 42,,,42.00,42.00,,1764,0,1764,0,1976,,24/25,copia,Serigrafía,,,,,,
684,2780,Beatriz González,9,La actualidad ilustrada,,bidimensional,53 x 63.5,,,53.00,63.50,,3365.5,0,3365.5,0,1974,,32/40,copia,Serigrafía,,,,,,
686,2782,Beatriz González,9,Los reveces de la realeza,,bidimensional,53 x 64,,,53.00,64.00,,3392,0,3392,0,1974,,28/30,copia,Serigrafía,,,,,,
687,2783,Beatriz González,9,Mi lucha,,bidimensional,40 x 62,,,40.00,62.00,,2480,0,2480,0,1974,,27/40,copia,Serigrafía,,,,,,
688,2784,Beatriz González,9,La otra cara de Ludwig Van Gogh.,,bidimensional,28 x 43,,,28.00,43.00,,1204,0,1204,0,1973,,23/70,copia,Serigrafía,,,,,,
820,2926,Beatriz González,9,Happy birthday,,bidimensional,30 x 30,,,30.00,30.00,,900,0,900,0,1970,,15/75,copia,Serigrafía,,,,,,
1088,3207,Beatriz González,9,Cromo in memoriam,,bidimensional,,,,,,,0,0,0,0,1980,,21/100,copia,Serigrafía,,,,,,
1126,3256,Beatriz González,9,Tumulo funerario para soldados bachilleres,,bidimensional,100x54,,,100.00,54.00,,5400,0,5400,0,1986,,1/50,copia,Serigrafía,,,,,,
1211,3348,Beatriz González,9,Lesa majestad,,bidimensional,64 x 53,,,64.00,53.00,,3392,0,3392,0,1974,,55/150,copia,Serigrafía,,,,,,
1258,3412,Beatriz González,9,Sin título,,bidimensional,,,,,,,0,0,0,0,1989,,32/100,copia,Serigrafía sobre tela,,,,,,
1264,3418,Beatriz González,9,Jacqueline oasis,,bidimensional,45x45,,,45.00,45.00,,2025,0,2025,0,1975,,9/25,copia,Serigrafía,,,,,,
1265,3419,Beatriz González,9,On her britanic majesty's service,,bidimensional,32x29,,,32.00,29.00,,928,0,928,0,1974,,33/40,copia,Serigrafía,,,,,,
1266,3420,Beatriz González,9,1/500,,bidimensional,20x29,,,20.00,29.00,,580,0,580,0,1992,,500,copia,Serigrafía (Conjunto de 6),,,,,,
1267,3421,Beatriz González,9,1/500,,bidimensional,20x29,,,20.00,29.00,,580,0,580,0,1992,,500,copia,Serigrafía (Conjunto de 4),,,,,,
1371,3538,Beatriz González,9,Sin título,,bidimensional,70x50,,,70.00,50.00,,3500,0,3500,0,1999,,P/A,copia,Serigrafía,,,,,,
1424,3935,Beatriz González,9,Los suicidas del sisga,,bidimensional,120 x 100,,,120.00,100.00,,12000,0,12000,0,1965,,,verificar,Oleo sobre lienzo,,,,,,
1490,4001,Beatriz González,9,Decoracion de interiores,,bidimensional,246 x 339,,,246.00,339.00,,83394,0,83394,0,1981,,,verificar,Serigrafía sobre tela,,,,,,
163,2198,Hernán Díaz,10,Eroticantropos,,bidimensional,64.5x50,,,64.50,50.00,,3225,0,3225,0,1985,,,verificar,Oleo y acrilico sobre carton,,,,,,
170,2205,Hernán Díaz,10,En la trastienda de una iglesia,,bidimensional,27 x 40,,,27.00,40.00,,1080,0,1080,0,1969,,82/100,copia,Fotografía en blanco y negro,,,,,,
171,2206,Hernán Díaz,10,Repisa con recuerdos,,bidimensional,29 x 39,,,29.00,39.00,,1131,0,1131,0,1977,,49/75,copia,Fotografía en blanco y negro,,,,,,
172,2207,Hernán Díaz,10,Los niños de la casa vieja,,bidimensional,31x39.5,,,31.00,39.50,,1224.5,0,1224.5,0,1969,,53/75,copia,Fotografía en blanco y negro,,,,,,
173,2208,Hernán Díaz,10,Media noche en manhattan,,bidimensional,40 x 27,,,40.00,27.00,,1080,0,1080,0,1967,,63/75,copia,Fotografía en blanco y negro,,,,,,
174,2209,Hernán Díaz,10,"Chiquinquira, Colombia",,bidimensional,39 x 29.5,,,39.00,29.50,,1150.5,0,1150.5,0,1957,,,verificar,Fotografía en blanco y negro,,,,,,
175,2210,Hernán Díaz,10,"Trajinera, México",,bidimensional,39 x 27,,,39.00,27.00,,1053,0,1053,0,1967,,22/65,copia,Fotografía en blanco y negro,,,,,,
186,2221,Hernán Díaz,10,En un museo en nueva york,,bidimensional,29 x 40,,,29.00,40.00,,1160,0,1160,0,1968,,70/75,copia,Fotografía en blanco y negro,,,,,,
189,2224,Hernán Díaz,10,Retrato de Édgar Negret,,bidimensional,25 x 18.5,,,25.00,18.50,,462.5,0,462.5,0,1962,,,verificar,Fotografía en blanco y negro,,,,,,
193,2228,Hernán Díaz,10,Retrato de Guillermo Wiedemann,,bidimensional,23.5 x 19,,,23.50,19.00,,446.5,0,446.5,0,1959,,,verificar,Fotografía en blanco y negro,,,,,,
194,2229,Hernán Díaz,10,Retrato de enrique Grau,,bidimensional,24x19.5,,,24.00,19.50,,468,0,468,0,1962,,,verificar,Fotografía en blanco y negro,,,,,,
195,2230,Hernán Díaz,10,Retrato de Marta Traba,,bidimensional,23.3x19.4,,,23.30,19.40,,452.02,0,452.02,0,1968,,,verificar,Fotografía en blanco y negro,,,,,,
196,2231,Hernán Díaz,10,Retrato de Alejandro Obregón,,bidimensional,24x19.5,,,24.00,19.50,,468,0,468,0,1962,,,verificar,Fotografía en blanco y negro,,,,,,
197,2232,Hernán Díaz,10,Retrato de Fernando Botero,,bidimensional,25 x 18,,,25.00,18.00,,450,0,450,0,1961,,,verificar,Fotografía en blanco y negro,,,,,,
198,2233,Hernán Díaz,10,Retrato de Fernando Botero,,bidimensional,23.5 x 17.5,,,23.50,17.50,,411.25,0,411.25,0,1961,,,verificar,Fotografía en blanco y negro,,,,,,
199,2234,Hernán Díaz,10,Retrato de Eduardo Ramírez Villamizar,,bidimensional,24 x 19,,,24.00,19.00,,456,0,456,0,1962,,,verificar,Fotografía en blanco y negro,,,,,,
200,2235,Hernán Díaz,10,Retrato de Guillermo Wiedemann,,bidimensional,24.5 x 19,,,24.50,19.00,,465.5,0,465.5,0,1959,,,verificar,Fotografía en blanco y negro,,,,,,
201,2236,Hernán Díaz,10,Retrato de Édgar Negret,,bidimensional,23 x 18,,,23.00,18.00,,414,0,414,0,1962,,,verificar,Fotografía en blanco y negro,,,,,,
202,2237,Hernán Díaz,10,Retrato de Eduardo Ramírez Villamizar,,bidimensional,24.5 x 19.5,,,24.50,19.50,,477.75,0,477.75,0,1961,,,verificar,Fotografía en blanco y negro,,,,,,
203,2238,Hernán Díaz,10,Retrato de Alejandro obregón,,bidimensional,25 x 19,,,25.00,19.00,,475,0,475,0,1962,,,verificar,Fotografía en blanco y negro,,,,,,
111,2146,Antonio Caro,11,Homenaje a Manuel Quintín Lame,,bidimensional,36 x 51,,,36.00,51.00,,1836,0,1836,0,1979,,,verificar,Tinta sobre papel,,,,,,
287,2337,Antonio Caro,11,Matas de maíz,,bidimensional,32x45 c/u,14,,32.00,45.00,,1440,0,20160,0,1986,,,verificar,Cable electrico doblado -14 modulos-,,,,,,
324,2374,Antonio Caro,11,Bandera colombiana,,bidimensional,130x100cm,,,130.00,100.00,,13000,0,13000,0,2002,,,verificar,Aplicación de satín sobre bandera,,,,,,
325,2375,Antonio Caro,11,Achiote,,tridimensional,45x100x4.5,,,45.00,100.00,4.50,4500,20250,0,20250,2002,,,verificar,Plótter -Caja de Cartón y fichera,,,,,,
326,2376,Antonio Caro,11,Su salud está por el suelo,,bidimensional,49x69 c/u,19,,49.00,69.00,,3381,0,64239,0,2001,,,verificar,Plotter y fotografía (3 retablos y 16 fotos),,,,,,
746,2848,Antonio Caro,11,Colombia,,bidimensional,50 x 71.5,,,50.00,71.50,,3575,0,3575,0,1977,,11/150,copia,Serigrafía sobre tela,,,,,,
821,2927,Antonio Caro,11,En 1978 todo está muy caro,,bidimensional,70x50,,,70.00,50.00,,3500,0,3500,0,1978,,29/40,copia,Tipografía,,,,,,
825,2931,Antonio Caro,11,Homenaje a Manuel Quintín Lame,,bidimensional,70.5x50,,,70.50,50.00,,3525,0,3525,0,1978,,40/100,copia,Serigrafía,,,,,,
972,3082,Antonio Caro,11,Mata de maíz,,bidimensional,59.5 x 47,,,59.50,47.00,,2796.5,0,2796.5,0,1981,,50/100,copia,Serigrafía,,,,,,
1197,3331,Antonio Caro,11,Sin título,,bidimensional,66.5x55.5,,,66.50,55.50,,3690.75,0,3690.75,0,1988,,52/150,copia,Xilografia,,,,,,
1293,3453,Antonio Caro,11,Maíz,,bidimensional,75.5x56,,,75.50,56.00,,4228,0,4228,0,1993,,165/260,copia,Serigrafía,,,,,,
1340,3505,Antonio Caro,11,Homenaje a Manuel Quintín Lame,,bidimensional,70x100,,,70.00,100.00,,7000,0,7000,0,1980,,,verificar,Tipografía,,,,,,
1382,3549,Antonio Caro,11,Desechables,,bidimensional,70x50,,,70.00,50.00,,3500,0,3500,0,1995,,,verificar,"Cartel, tipografía de madera",,,,,,
1383,3550,Antonio Caro,11,Intocables,,bidimensional,70x50,,,70.00,50.00,,3500,0,3500,0,1995,,,verificar,"Cartel, tipografía de madera",,,,,,
1384,3551,Antonio Caro,11,Defienda su talento,,bidimensional,50x35,,,50.00,35.00,,1750,0,1750,0,1998,,,verificar,Offset. Afiche firmado,,,,,,
1520,4031,Antonio Caro,11,Coca-cola Colombia,,bidimensional,90x190 cm,,,90.00,190.00,,17100,0,17100,0,2002,,,verificar,Esmalte sobre lámina de metal,,,,,,
1521,4032,Antonio Caro,11,Aquí no cabe el arte,,bidimensional,1120x100cm,,,"1,120.00",100.00,,112000,0,112000,0,2000,,,verificar,Acrílico sobre pliegos de cartulina,,,,,,
77,2111,Enrique Grau,12,Pigmalion y galatea,,bidimensional,95.5 x 67,,,95.50,67.00,,6398.5,0,6398.5,0,1973,,,verificar,Lapiz sobre papel,,,,,,
104,2139,Enrique Grau,12,LA MANOLA -Boceto para Serigrafía- s/f,,bidimensional,73 x 51,,,73.00,51.00,,3723,0,3723,0,1976,,,verificar,Carboncillo sobre papel,,,,,,
277,2327,Enrique Grau,12,Homenaje al preso político,,tridimensional,34.5x25x44,,,34.50,25.00,44.00,862.5,37950,0,37950,1981,,,verificar,"Madera, Mixta",,,,,,
283,2333,Enrique Grau,12,La niña bien,,tridimensional,79 x 61 x 61 x 61,,,79.00,61.00,61.00,4819,293959,0,293959,1985,,,verificar,Yeso Pintado,,,,,,
549,2640,Enrique Grau,12,La cita,,bidimensional,50x40,,,50.00,40.00,,2000,0,2000,0,1972,,4/200,copia,Serigrafía,,,,,,
598,2690,Enrique Grau,12,La manola,,bidimensional,61.5 x 47,,,61.50,47.00,,2890.5,0,2890.5,0,1976,,P/E,copia,Serigrafia  (Inconclusa),,,,,,
674,2769,Enrique Grau,12,La adivina,,bidimensional,20 x 14.5,,,20.00,14.50,,290,0,290,0,1976,,5/22 B,copia,Aguatinta          1956 -1a. Edicion-,,,,,,
677,2773,Enrique Grau,12,La manola,,bidimensional,62 x 43,,,62.00,43.00,,2666,0,2666,0,1976,,I/XVIII,copia,Serigrafia             P/A,,,,,,
859,2965,Enrique Grau,12,Homenaje i,,bidimensional,69.5x56,,,69.50,56.00,,3892,0,3892,0,1979,,P/E,copia,Aguafuerte coloreado a mano,,,,,,
860,2966,Enrique Grau,12,Homenaje II,,bidimensional,35 x 37,,,35.00,37.00,,1295,0,1295,0,1979,,P/E,copia,Aguafuerte coloreado a mano,,,,,,
863,2969,Enrique Grau,12,Musa ornitológica,,bidimensional,67 x 50.5,,,67.00,50.50,,3383.5,0,3383.5,0,1978,,/XLII,copia,Litografia                                P/A XVII,,,,,,
1067,3185,Enrique Grau,12,Pájaros carniceros en chile,,bidimensional,34 x 26,,,34.00,26.00,,884,0,884,0,1977,,P/A,copia,Serigrafía,,,,,,
1239,3382,Enrique Grau,12,Me quiere o no me quiere,,bidimensional,70x50,,,70.00,50.00,,3500,0,3500,0,1989,,45/150,copia,Litografía en metal,,,,,,
1356,3522,Enrique Grau,12,Salome: la danza,,bidimensional,56x41,,,56.00,41.00,,2296,0,2296,0,1971,,5/15,copia,Metal,,,,,,
1357,3523,Enrique Grau,12,Salome: el regalo,,bidimensional,56x41,,,56.00,41.00,,2296,0,2296,0,1971,,4/15,copia,Metal,,,,,,
1418,3929,Enrique Grau,12,La jaula vacía,,bidimensional,118.5 x 125,,,118.50,125.00,,14812.5,0,14812.5,0,1962,,,verificar,Oleo sobre lienzo,,,,,,
1421,3932,Enrique Grau,12,Homenaje a una reliquia,,bidimensional,98 x 115,,,98.00,115.00,,11270,0,11270,0,1957,,,verificar,Oleo sobre lienzo,,,,,,
149,2184,Gustavo Zalamea,13,Posibilidades de una pera,,bidimensional,150 x 150,,,150.00,150.00,,22500,0,22500,0,1986,,,verificar,"Pastel,Tinta oleo y collage sobre papel",,,,,,
348,2416,Gustavo Zalamea,13,Notas y fragmentos/Estudios para pint.juicio final,,bidimensional,48 x 68,,,48.00,68.00,,3264,0,3264,0,1996,,,verificar,Mixta sobre papel,,,,,,
349,2417,Gustavo Zalamea,13,Notas y fragmentos/Estudios para pint.juicio final,,bidimensional,48 x 68,,,48.00,68.00,,3264,0,3264,0,1996,,,verificar,Mixta sobre papel,,,,,,
966,3075,Gustavo Zalamea,13,El templo - marta,,bidimensional,70.5x49.5,,,70.50,49.50,,3489.75,0,3489.75,0,1985,,,verificar,Lito-offset,,,,,,
1063,3180,Gustavo Zalamea,13,Victoria de occidente,,bidimensional,39 x 29,,,39.00,29.00,,1131,0,1131,0,1986,,P/A,copia,"Aguafuerte, Aguatinta",,,,,,
1075,3194,Gustavo Zalamea,13,Plaza de bolivar: septiembre,,bidimensional,54x75,,,54.00,75.00,,4050,0,4050,0,1978,,P/A,copia,Litografía,,,,,,
1144,3275,Gustavo Zalamea,13,De yo el supremo,,bidimensional,100 x 70.5,,,100.00,70.50,,7050,0,7050,0,1982,,,verificar,Heliograbado,,,,,,
1145,3276,Gustavo Zalamea,13,De yo el supremo,,bidimensional,100 x 70.5,,,100.00,70.50,,7050,0,7050,0,1982,,,verificar,Heliograbado,,,,,,
1146,3277,Gustavo Zalamea,13,De el tunel,,bidimensional,100 x 70.5,,,100.00,70.50,,7050,0,7050,0,1983,,,verificar,Heliograbado,,,,,,
1147,3278,Gustavo Zalamea,13,A kafka,,bidimensional,100 x 70.5,,,100.00,70.50,,7050,0,7050,0,1983,,,verificar,Heliograbado,,,,,,
1148,3279,Gustavo Zalamea,13,De el reino de este mundo de alejo carpentier,,bidimensional,100 x 70.5,,,100.00,70.50,,7050,0,7050,0,1983,,,verificar,Heliograbado,,,,,,
1149,3280,Gustavo Zalamea,13,Boceto para una vision sobre la guerra del fin del,,bidimensional,100 x 70.5,,,100.00,70.50,,7050,0,7050,0,1982,,,verificar,Heliograbado           MUNDO DE MARIO VARGAS LLOSA,,,,,,
1150,3281,Gustavo Zalamea,13,De el otoño del patriarca,,bidimensional,100 x 70.5,,,100.00,70.50,,7050,0,7050,0,1983,,,verificar,Heliograbado,,,,,,
1151,3282,Gustavo Zalamea,13,Comala de juan rulfo,,bidimensional,100 x 70.5,,,100.00,70.50,,7050,0,7050,0,1983,,,verificar,Heliograbado,,,,,,
1152,3283,Gustavo Zalamea,13,Marta traba,,bidimensional,100 x 70.5,,,100.00,70.50,,7050,0,7050,0,1985,,,verificar,Heliograbado    -Conjunto de 4-,,,,,,
1153,3284,Gustavo Zalamea,13,"Dibujos de ficciones, imagenes de libros",,bidimensional,71 x 50.5,,,71.00,50.50,,3585.5,0,3585.5,0,1982,,,verificar,Heliograbado    -60 HOJAS-,,,,,,
93,2128,Óscar Muñoz,14,Sin título,,bidimensional,89.5 x 60,,,89.50,60.00,,5370,0,5370,0,1975,,,verificar,Carboncillo sobre papel,,,,,,
109,2144,Óscar Muñoz,14,Sin título,,bidimensional,94 x 122.5,,,94.00,122.50,,11515,0,11515,0,1979,,,verificar,Lapiz sobre papel,,,,,,
133,2168,Óscar Muñoz,14,De la Serie: ESPACIOS,,bidimensional,131 x 92,,,131.00,92.00,,12052,0,12052,0,1983,,,verificar,Lapiz y carbon sobre papel,,,,,,
304,2354,Óscar Muñoz,14,Narcisos,,tridimensional,35x35x5 c/u,15,,35.00,35.00,5.00,1225,6125,0,91875,1995,,,verificar,Carbón sobre vidrio (Serie de 15),,,,,,
