id_expo,expo_order,nombre_expo,fecha_ini,fecha_fin,duracion_dias,nombre_espacio,descripcion_expo,tipo_participacion,nombre_expo_order_ano,ano,a1,a2,rol_a1,rol_a2
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,Miguel González,Francisco Rodón,curador,artista
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,Miguel González,Agustín Fernández,curador,artista
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,Miguel González,Mariano Rodríguez,curador,artista
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,Miguel González,Emilio Sánchez,curador,artista
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,Miguel González,Rolando Peña,curador,artista
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,Miguel González,Carlos Zerpa,curador,artista
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,Miguel González,Augusto Rivera,curador,artista
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,Miguel González,Luciano Jaramillo,curador,artista
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,Miguel González,David Manzur,curador,artista
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,Miguel González,Rafael Ortiz,curador,artista
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,Miguel González,Diego Mazuera,curador,artista
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,Miguel González,Rafael Echeverri,curador,artista
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,Miguel González,Mario Zabaleta,curador,artista
540,542,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1997,1997-04-01,1997-05-01,30,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias",NA,colectiva,542-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1997-1997,1997,NA,NA,NA,NA
539,543,Tres Maestros Mexicanos,1997-04-16,1997-05-31,45,"Sala Alterna, Galería-Taller",NA,colectiva,543-Tres Maestros Mexicanos-1997,1997,NA,NA,NA,NA
541,544,Imaginación y Fantasía,1997-05-01,1900-01-01,NA,"Galería-Taller, Sala Alterna",NA,colectiva,544-Imaginación y Fantasía-1997,1997,NA,NA,NA,NA
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Alejandro Martín Maldonado,Alicia Barney,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Alejandro Martín Maldonado,Bernardo Salcedo,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Alejandro Martín Maldonado,Emilio Sánchez,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Alejandro Martín Maldonado,Feliza Bursztyn,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Alejandro Martín Maldonado,Hernando Tejada,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Alejandro Martín Maldonado,Óscar Muñoz,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Alejandro Martín Maldonado,Rufino Tamayo,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Alejandro Martín Maldonado,Yutaka Toyota,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Ángela Osorio,Alicia Barney,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Ángela Osorio,Bernardo Salcedo,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Ángela Osorio,Emilio Sánchez,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Ángela Osorio,Feliza Bursztyn,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Ángela Osorio,Hernando Tejada,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Ángela Osorio,Óscar Muñoz,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Ángela Osorio,Rufino Tamayo,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Ángela Osorio,Yutaka Toyota,curador,artista
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,NA,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,Laura Puerta,Alicia Barney,curador,artista
