"","source","target","id_expo","nombre_expo_order_ano","ano","fecha_ini"
"2700","Germán García","Jaime Franco",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2701","Germán García","Rosemberg Sandoval",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2702","Germán García","Luis Guillermo Botero",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2703","Germán García","Carlos Rojas",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2704","Germán García","Manuel Hernández",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2705","Germán García","Rafael Echeverri",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2706","Germán García","Jaime Iregui",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2707","Germán García","Carlos Salas Silva",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2708","Germán García","Carlos Gómez",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2709","Miguel González","Carlos Duque",714,"724-Mi Selección Colombia-2006",2006,2006-07-13
"2710","Francisco Ramírez Potes","Joe Delgado",715,"725-Tropicales y Modernas: Arquitecturas Emergentes en Cali-2006",2006,2006-08-24
"2711","Francisco Ramírez Potes","Felipe Arbeláez",715,"725-Tropicales y Modernas: Arquitecturas Emergentes en Cali-2006",2006,2006-08-24
"2712","Eduardo Serrano","Ever Astudillo",717,"727-De la Memoria Urbana-2006",2006,2006-09-08
"2713","Miguel González","Eduardo Muñoz Bachs",728,"736-Bachs Carteles Cinematográficos-2007",2007,2007-03-01
"2714","Miguel González","Diana Saldarriaga",731,"738-Floras, Diana Saldarriaga-2007",2007,2007-06-01
"2715","German Patiño","María Thereza Negreiros",733,"739-Negreiros Retrospectiva Rompiendo espacios 1961–2007-2007",2007,2007-09-20
"2716","Exposición realizada en el marco de PhotoCali 2007","Santiago Harker",734,"740-Santiago Harker, Huellas de Plata - Photocali 2007-2007",2007,2007-11-06
"2717","Eduardo Serrano","Anna María Botero",726,"741-Travesía-2007",2007,2007-12-01
"2718","Miguel González","Ómar Rayo",735,"746-Ómar Rayo - Fosíl del fuego Homenaje 80 años-2007",2007,2007-12-13
"2719","Elías Heim","Mónica Calderón",736,"747-Artefacto-2008",2008,2008-03-13
"2720","Elías Heim","Feliza Bursztyn",736,"747-Artefacto-2008",2008,2008-03-13
"2721","Elías Heim","Álvaro Barrios",736,"747-Artefacto-2008",2008,2008-03-13
"2722","Elías Heim","Man Ray",736,"747-Artefacto-2008",2008,2008-03-13
"2723","Elías Heim","Sergio Camporeale",736,"747-Artefacto-2008",2008,2008-03-13
"2724","Elías Heim","Bernardo Salcedo",736,"747-Artefacto-2008",2008,2008-03-13
"2725","Elías Heim","Laboratorio artístico Chocó",737,"748-La Casa Flotante-2008",2008,2008-07-10
"2726","Elías Heim","David Morán",738,"749-Space Invaders-2008",2008,2008-07-17
"2727","Elías Heim","Lilia Yepes",738,"749-Space Invaders-2008",2008,2008-07-17
"2728","Elías Heim","Robert Nelson",738,"749-Space Invaders-2008",2008,2008-07-17
"2729","Elías Heim","Angélica Castro",738,"749-Space Invaders-2008",2008,2008-07-17
"2730","Elías Heim","Sergio Andrés Zapata",738,"749-Space Invaders-2008",2008,2008-07-17
"2731","Elías Heim","Humberto Junca",738,"749-Space Invaders-2008",2008,2008-07-17
"2732","Elías Heim","Ámbar Aboharb",738,"749-Space Invaders-2008",2008,2008-07-17
"2733","Miguel González","Elías Heim",739,"750-Premonitoria-2008",2008,2008-09-10
"2734","Wilson Díaz","Pedro Alcántara Herrán",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2735","Wilson Díaz","Adolfo Bernal",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2736","Wilson Díaz","Luis Camnitzer",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2737","Wilson Díaz","Antonio Caro",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2738","Wilson Díaz","León Ferrari",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2739","Wilson Díaz","Lotty Rosenfeld",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2740","Wilson Díaz","Bernardo Salcedo",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2741","Wilson Díaz","François Bucher",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2742","Wilson Díaz","Leonardo Herrera",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2743","Wilson Díaz","Luis Molina-Pantin",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2744","Wilson Díaz","Mguel Ángel Rojas",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2745","Wilson Díaz","Juan Fernando Herrán",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2746","Wilson Díaz","José Leonilson",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2747","Wilson Díaz","Tino Sehgal",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2748","Wilson Díaz","Judi Werthein",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2749","Wilson Díaz","Kara Walker",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2750","José Horacio Martínez","Pedro Alcántara Herrán",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2751","José Horacio Martínez","Adolfo Bernal",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2752","José Horacio Martínez","Luis Camnitzer",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2753","José Horacio Martínez","Antonio Caro",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2754","José Horacio Martínez","León Ferrari",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2755","José Horacio Martínez","Lotty Rosenfeld",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2756","José Horacio Martínez","Bernardo Salcedo",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2757","José Horacio Martínez","François Bucher",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2758","José Horacio Martínez","Leonardo Herrera",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2759","José Horacio Martínez","Luis Molina-Pantin",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2760","José Horacio Martínez","Mguel Ángel Rojas",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2761","José Horacio Martínez","Juan Fernando Herrán",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2762","José Horacio Martínez","José Leonilson",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2763","José Horacio Martínez","Tino Sehgal",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2764","José Horacio Martínez","Judi Werthein",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2765","José Horacio Martínez","Kara Walker",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2766","Óscar Muñoz","Pedro Alcántara Herrán",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2767","Óscar Muñoz","Adolfo Bernal",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2768","Óscar Muñoz","Luis Camnitzer",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2769","Óscar Muñoz","Antonio Caro",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2770","Óscar Muñoz","León Ferrari",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2771","Óscar Muñoz","Lotty Rosenfeld",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2772","Óscar Muñoz","Bernardo Salcedo",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2773","Óscar Muñoz","François Bucher",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2774","Óscar Muñoz","Leonardo Herrera",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2775","Óscar Muñoz","Luis Molina-Pantin",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2776","Óscar Muñoz","Mguel Ángel Rojas",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2777","Óscar Muñoz","Juan Fernando Herrán",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2778","Óscar Muñoz","José Leonilson",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2779","Óscar Muñoz","Tino Sehgal",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2780","Óscar Muñoz","Judi Werthein",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2781","Óscar Muñoz","Kara Walker",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2782","Victoria Noorthoorn","Pedro Alcántara Herrán",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2783","Victoria Noorthoorn","Adolfo Bernal",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2784","Victoria Noorthoorn","Luis Camnitzer",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2785","Victoria Noorthoorn","Antonio Caro",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2786","Victoria Noorthoorn","León Ferrari",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2787","Victoria Noorthoorn","Lotty Rosenfeld",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2788","Victoria Noorthoorn","Bernardo Salcedo",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2789","Victoria Noorthoorn","François Bucher",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2790","Victoria Noorthoorn","Leonardo Herrera",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2791","Victoria Noorthoorn","Luis Molina-Pantin",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2792","Victoria Noorthoorn","Mguel Ángel Rojas",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2793","Victoria Noorthoorn","Juan Fernando Herrán",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2794","Victoria Noorthoorn","José Leonilson",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2795","Victoria Noorthoorn","Tino Sehgal",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2796","Victoria Noorthoorn","Judi Werthein",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2797","Victoria Noorthoorn","Kara Walker",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2798","Bernardo Ortiz","Pedro Alcántara Herrán",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2799","Bernardo Ortiz","Adolfo Bernal",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2800","Bernardo Ortiz","Luis Camnitzer",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2801","Bernardo Ortiz","Antonio Caro",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2802","Bernardo Ortiz","León Ferrari",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2803","Bernardo Ortiz","Lotty Rosenfeld",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2804","Bernardo Ortiz","Bernardo Salcedo",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2805","Bernardo Ortiz","François Bucher",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2806","Bernardo Ortiz","Leonardo Herrera",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2807","Bernardo Ortiz","Luis Molina-Pantin",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2808","Bernardo Ortiz","Mguel Ángel Rojas",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2809","Bernardo Ortiz","Juan Fernando Herrán",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2810","Bernardo Ortiz","José Leonilson",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2811","Bernardo Ortiz","Tino Sehgal",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2812","Bernardo Ortiz","Judi Werthein",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2813","Bernardo Ortiz","Kara Walker",812,"751-Presentación y Representación-2008",2008,2008-11-19
"2814","Isabelle de Montfumat","Jean-Marc Bustamante",743,"753-Paisajes de la conciencia-2009",2009,2009-09-10
"2815","Isabelle de Montfumat","Nan Goldin",743,"753-Paisajes de la conciencia-2009",2009,2009-09-10
"2816","Isabelle de Montfumat","Clarisse Hahn",743,"753-Paisajes de la conciencia-2009",2009,2009-09-10
"2817","Isabelle de Montfumat","Cecile Hartmann",743,"753-Paisajes de la conciencia-2009",2009,2009-09-10
"2818","Isabelle de Montfumat","Jean Luc Moulene",743,"753-Paisajes de la conciencia-2009",2009,2009-09-10
"2819","Isabelle de Montfumat","Loan Nguyen",743,"753-Paisajes de la conciencia-2009",2009,2009-09-10
"2820","Isabelle de Montfumat","Yuki Onodéra",743,"753-Paisajes de la conciencia-2009",2009,2009-09-10
"2821","Isabelle de Montfumat","Giles Saussier",743,"753-Paisajes de la conciencia-2009",2009,2009-09-10
"2822","Isabelle de Montfumat","Bruno Serralongue",743,"753-Paisajes de la conciencia-2009",2009,2009-09-10
"2823","Isabelle de Montfumat","Nancy Wilson Pajic",743,"753-Paisajes de la conciencia-2009",2009,2009-09-10
"2824","Isabelle de Montfumat","Jonathan Zabriskie",743,"753-Paisajes de la conciencia-2009",2009,2009-09-10
"2825","Elías Heim","Leonel Góngora",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2826","Elías Heim","Antonio Berni",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2827","Elías Heim","María de la Paz Jaramillo",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2828","Elías Heim","Francisco Corzas",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2829","Elías Heim","Luis Caballero",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2830","Elías Heim","Wilson Díaz & Juan Mejía",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2831","Elías Heim","Enrique Grau",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2832","Elías Heim","Pierre Aletchinsky",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2833","Elías Heim","Penny Bennet",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2834","Elías Heim","Eduardo Ramírez Villamizar",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2835","Elías Heim","José Guadalupe Posada",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2836","Elías Heim","Saúl Huerta",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2837","Elías Heim","Roberto Cabrera",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2838","Elías Heim","Pedro Alcántara Herrán",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2839","Elías Heim","David Becker",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2840","Elías Heim","Ned Truss",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2841","Elías Heim","Antonio Eligio Fernandez",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2842","Elías Heim","Antonio Joseph",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2843","Elías Heim","Augusto Rendón",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2844","Elías Heim","Darío Morales",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2845","Elías Heim","Federico Cantu",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2846","Elías Heim","Fernell Franco",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2847","Elías Heim","Francisco Bellorín",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2848","Elías Heim","John Paul Jones",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2849","Elías Heim","Jorge Camacho",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2850","Elías Heim","Jose Luis Cuevas",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2851","Elías Heim","Juan Antonio Roda",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2852","Elías Heim","Juan Manuel Lugo",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2853","Elías Heim","Julio Silva",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2854","Elías Heim","Richard Lindner",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2855","Elías Heim","Robert Nelson",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2856","Elías Heim","Saul Steinberg",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2857","Elías Heim","Sefa Ferré",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2858","Elías Heim","Willem De Kooning",744,"754-Eros, dolor y muerte-2009",2009,2009-11-19
"2859","Miguel González","Ofelia Rodríguez",742,"756-Expo antológica Ofelia Rodriguez-2009",2009,2009-12-01
"2860","Rafael Pérez y Pérez","Adolfo Riestra",746,"758-Visiones del Arte Mexicano-2010",2010,2010-10-29
"2861","Rafael Pérez y Pérez","Alberto Gironella",746,"758-Visiones del Arte Mexicano-2010",2010,2010-10-29
"2862","Rafael Pérez y Pérez","Alfredo Zalce",746,"758-Visiones del Arte Mexicano-2010",2010,2010-10-29
"2863","Rafael Pérez y Pérez","Ángel Ricardo",746,"758-Visiones del Arte Mexicano-2010",2010,2010-10-29
"2864","Rafael Pérez y Pérez","Ricardo Antonio Ruiz",746,"758-Visiones del Arte Mexicano-2010",2010,2010-10-29
"2865","Rafael Pérez y Pérez","Arturo García Bustos",746,"758-Visiones del Arte Mexicano-2010",2010,2010-10-29
"2866","Rafael Pérez y Pérez","Betsabé Romero",746,"758-Visiones del Arte Mexicano-2010",2010,2010-10-29
