id_expo,id_artista,nombre_expo,nombre_artista,ano
ex.657,a.327,Una Mirada Intimista al Arte Colombiano*2003,Pablo Van Wong,2003
ex.657,a.600,Una Mirada Intimista al Arte Colombiano*2003,Consuelo Gómez,2003
ex.657,a.203,Una Mirada Intimista al Arte Colombiano*2003,Elías Heim,2003
ex.657,a.121,Una Mirada Intimista al Arte Colombiano*2003,Eduardo Carvajal,2003
ex.657,a.714,Una Mirada Intimista al Arte Colombiano*2003,Wilson Díaz,2003
ex.657,a.435,Una Mirada Intimista al Arte Colombiano*2003,Juan Mejía,2003
ex.657,a.216,Una Mirada Intimista al Arte Colombiano*2003,Becky Mayer,2003
ex.657,a.1407,Una Mirada Intimista al Arte Colombiano*2003,Jorge Reyes,2003
ex.657,a.480,Una Mirada Intimista al Arte Colombiano*2003,Jaime Ávila,2003
ex.657,a.1308,Una Mirada Intimista al Arte Colombiano*2003,Lalo Borja,2003
ex.657,a.176,Una Mirada Intimista al Arte Colombiano*2003,Leonardo Herrera,2003
ex.657,a.112,Una Mirada Intimista al Arte Colombiano*2003,Juan Manuel Echavarría,2003
ex.657,a.82,Una Mirada Intimista al Arte Colombiano*2003,Wilmer García,2003
ex.658,a.83,Gráfica Norteamericana*2003,Will Barnet,2003
ex.658,a.426,Gráfica Norteamericana*2003,Leonard Baskin,2003
ex.658,a.594,Gráfica Norteamericana*2003,David Becker,2003
ex.658,a.479,Gráfica Norteamericana*2003,James Brown,2003
ex.658,a.684,Gráfica Norteamericana*2003,Alexander Calder,2003
ex.658,a.605,Gráfica Norteamericana*2003,Chuck Close,2003
ex.658,a.240,Gráfica Norteamericana*2003,Warrington Colescott,2003
ex.658,a.225,Gráfica Norteamericana*2003,Allan D'Arcangelo,2003
ex.658,a.239,Gráfica Norteamericana*2003,Willem De Kooning,2003
ex.658,a.473,Gráfica Norteamericana*2003,Jim Dine,2003
ex.658,a.273,Gráfica Norteamericana*2003,Sam Francis,2003
ex.658,a.692,Gráfica Norteamericana*2003,Al Held,2003
ex.658,a.289,Gráfica Norteamericana*2003,Robert Indiana,2003
ex.658,a.185,Gráfica Norteamericana*2003,John Paul Jones,2003
ex.658,a.575,Gráfica Norteamericana*2003,Ellsworth Kelly,2003
ex.658,a.91,Gráfica Norteamericana*2003,Robert Kipniss,2003
ex.658,a.441,Gráfica Norteamericana*2003,Joseph Kosuth,2003
ex.658,a.275,Gráfica Norteamericana*2003,Roy Lichtenstein,2003
ex.658,a.294,Gráfica Norteamericana*2003,Richard Lindner,2003
ex.658,a.469,Gráfica Norteamericana*2003,John McLaughlin,2003
ex.658,a.42,Gráfica Norteamericana*2003,Peter Milton,2003
ex.658,a.290,Gráfica Norteamericana*2003,Robert Motherwell,2003
ex.658,a.428,Gráfica Norteamericana*2003,Kenjilo Nanao,2003
ex.658,a.57,Gráfica Norteamericana*2003,Robert Nelson,2003
ex.658,a.109,Gráfica Norteamericana*2003,Louise Nevelson,2003
ex.658,a.252,Gráfica Norteamericana*2003,Thom O'Connor,2003
ex.658,a.502,Gráfica Norteamericana*2003,Henry Pearson,2003
ex.658,a.537,Gráfica Norteamericana*2003,Gabor Peterdi,2003
ex.658,a.291,Gráfica Norteamericana*2003,Robert Rauschenberg,2003
ex.658,a.400,Gráfica Norteamericana*2003,Man Ray,2003
ex.658,a.607,Gráfica Norteamericana*2003,Charles Roth,2003
ex.658,a.579,Gráfica Norteamericana*2003,Edward Ruscha,2003
ex.658,a.567,Gráfica Norteamericana*2003,Ernest Trova,2003
ex.658,a.669,Gráfica Norteamericana*2003,Andy Warhol,2003
ex.658,a.3083,Gráfica Norteamericana*2003,Saul Steinberg,2003
ex.658,a.611,Gráfica Norteamericana*2003,Carol Summers,2003
ex.658,a.238,Gráfica Norteamericana*2003,William Weege,2003
ex.658,a.925,Gráfica Norteamericana*2003,Richard Ziemann,2003
ex.659,a.3114,Muestra de pintura y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 2004*2003,Varios,2003
ex.660,a.2885,Kim Manresa*2004,Kim Manresa,2004
ex.661,a.1504,República de la Palabra*2004,Isidro Ferrer,2004
ex.661,a.2074,República de la Palabra*2004,Arnal Ballester,2004
ex.661,a.995,República de la Palabra*2004,Pep Carrió,2004
ex.661,a.3049,República de la Palabra*2004,Raúl Fernández Calleja,2004
ex.661,a.822,República de la Palabra*2004,Sonia Sánchez,2004
ex.662,a.2481,Exposición de mujeres artistas*2004,Olga de Amaral,2004
ex.662,a.196,Exposición de mujeres artistas*2004,Gracia Barrios,2004
ex.662,a.55,Exposición de mujeres artistas*2004,Roser Bru,2004
ex.662,a.73,Exposición de mujeres artistas*2004,Feliza Bursztyn,2004
ex.662,a.2446,Exposición de mujeres artistas*2004,María Fernanda Cardoso,2004
ex.662,a.217,Exposición de mujeres artistas*2004,Beatriz Daza,2004
ex.662,a.535,Exposición de mujeres artistas*2004,Geny Dignac,2004
ex.662,a.9,Exposición de mujeres artistas*2004,Beatriz González,2004
ex.662,a.5,Exposición de mujeres artistas*2004,María de la Paz Jaramillo,2004
ex.662,a.166,Exposición de mujeres artistas*2004,Luz Ángela Lizarazo,2004
ex.662,a.75,Exposición de mujeres artistas*2004,Cristina Llano,2004
ex.662,a.1159,Exposición de mujeres artistas*2004,Marta Minujín,2004
ex.662,a.385,Exposición de mujeres artistas*2004,María José Morales,2004
ex.662,a.44,Exposición de mujeres artistas*2004,María Thereza Negreiros,2004
ex.662,a.29,Exposición de mujeres artistas*2004,Liliana Porter,2004
ex.662,a.59,Exposición de mujeres artistas*2004,Mercedes Sebastián,2004
ex.662,a.17,Exposición de mujeres artistas*2004,Lucy Tejada,2004
ex.662,a.36,Exposición de mujeres artistas*2004,Linda Troeller,2004
ex.662,a.215,Exposición de mujeres artistas*2004,Bibiana Vélez,2004
ex.662,a.372,Exposición de mujeres artistas*2004,Marta Lucía Villafañe,2004
ex.663,a.569,Enrique Buenaventura*2004,Enrique Buenaventura,2004
ex.664,a.187,Jaime Franco*2004,Jaime Franco,2004
ex.665,a.3114,Arte americano 2004*2004,Varios,2004
ex.666,a.480,Diez Metros Cúbicos: Cuarto Mundo*2004,Jaime Ávila,2004
ex.667,a.12,Enrique Grau 1920 - 2004 y su generación*2004,Enrique Grau,2004
ex.668,a.41,Enrique Grau y Su Generación*2004,Alejandro Obregón,2004
ex.668,a.2,Enrique Grau y Su Generación*2004,Édgar Negret,2004
ex.668,a.517,Enrique Grau y Su Generación*2004,Guillermo Wiedemann,2004
ex.668,a.23,Enrique Grau y Su Generación*2004,Hernando Tejada,2004
ex.668,a.39,Enrique Grau y Su Generación*2004,Eduardo Ramírez Villamizar,2004
ex.668,a.17,Enrique Grau y Su Generación*2004,Lucy Tejada,2004
ex.668,a.200,Enrique Grau y Su Generación*2004,Fernando Botero,2004
ex.668,a.10,Enrique Grau y Su Generación*2004,Hernán Díaz,2004
ex.669,a.2175,Alberto Baraya y Víctor Robledo*2004,Alberto Baraya,2004
ex.669,a.752,Alberto Baraya y Víctor Robledo*2004,Víctor Robledo,2004
ex.670,a.3114,XIX Bienal de Arquitectura Colombiana*2004,Varios,2004
ex.671,a.49,Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Eugenio Dittborn,2004
ex.671,a.36,Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Linda Troeller,2004
ex.671,a.435,Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Juan Mejía,2004
ex.671,a.714,Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Wilson Díaz,2004
ex.671,a.1308,Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Lalo Borja,2004
ex.671,a.216,Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Becky Mayer,2004
ex.671,a.480,Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Jaime Ávila,2004
ex.671,a.59,Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Mercedes Sebastián,2004
ex.672,a.3114,Exposición de calcografías del Louvre*2004,Varios,2004
ex.673,a.200,Donación Botero 2004*2004,Fernando Botero,2004
ex.674,a.2731,Otro documento *2004,Fernell Franco,2004
ex.675,a.56,Dibujar en las Americas*2004,Rodolfo Abularach,2004
ex.675,a.46,Dibujar en las Americas*2004,Leonel Góngora,2004
ex.675,a.7,Dibujar en las Americas*2004,Pedro Alcántara Herrán,2004
ex.675,a.16,Dibujar en las Americas*2004,Luis Caballero,2004
ex.675,a.22,Dibujar en las Americas*2004,Santiago Cárdenas,2004
ex.675,a.11,Dibujar en las Americas*2004,Antonio Caro,2004
ex.675,a.24,Dibujar en las Americas*2004,David Manzur,2004
ex.675,a.14,Dibujar en las Americas*2004,Óscar Muñoz,2004
ex.675,a.181,Dibujar en las Americas*2004,José Balmes,2004
ex.675,a.196,Dibujar en las Americas*2004,Gracia Barrios,2004
ex.675,a.49,Dibujar en las Americas*2004,Eugenio Dittborn,2004
ex.675,a.72,Dibujar en las Americas*2004,Fernando de Szyszlo,2004
ex.675,a.65,Dibujar en las Americas*2004,José Gamarra,2004
ex.675,a.169,Dibujar en las Americas*2004,Luis Alberto Solari,2004
ex.675,a.548,Dibujar en las Americas*2004,Flavio Garciandía,2004
ex.675,a.185,Dibujar en las Americas*2004,John Paul Jones,2004
ex.675,a.596,Dibujar en las Americas*2004,Daniel Senise,2004
ex.675,a.104,Dibujar en las Americas*2004,Luis Fernando Peláez,2004
ex.675,a.29,Dibujar en las Americas*2004,Liliana Porter,2004
ex.675,a.76,Dibujar en las Americas*2004,Antonio Seguí,2004
ex.676,a.3114,Fashion Art*2004,Varios,2004
ex.677,a.3114,Cafés Literarios*2004,Varios,2004
ex.678,a.2,Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2004,Édgar Negret,2004
ex.678,a.39,Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2004,Eduardo Ramírez Villamizar,2004
ex.678,a.40,Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2004,Carlos Rojas,2004
ex.678,a.187,Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2004,Jaime Franco,2004
ex.678,a.2054,Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2004,Beatriz Grau,2004
ex.678,a.2218,Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2004,Ana María Millán,2004
ex.678,a.2036,Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2004,Bernardo Ortiz,2004
ex.678,a.222,Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2004,Ángela Villegas,2004
ex.678,a.752,Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2004,Víctor Robledo,2004
ex.678,a.102,Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2004,María Angélica Medina,2004
ex.678,a.644,Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2004,Arthur Tashko,2004
ex.678,a.2742,Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2004,François Dolmetsch,2004
ex.679,a.3114,Exposición-homenaje a Maritza Uribe de Urdinola*2004,Varios,2004
ex.680,a.589,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Diego Rivera,2004
ex.680,a.446,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,José Clemente Orozco,2004
ex.680,a.85,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Rufino Tamayo,2004
ex.680,a.180,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,José Luis Cuevas,2004
ex.680,a.207,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,David Alfaro Siqueiros,2004
ex.680,a.33,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Wifredo Lam,2004
ex.680,a.49,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Eugenio Dittborn,2004
ex.680,a.90,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Roberto Sebastián Matta,2004
ex.680,a.115,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Jesús Rafael Soto,2004
ex.680,a.32,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Carlos Cruz-Diez,2004
ex.680,a.328,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Oswaldo Guayasamín,2004
ex.680,a.652,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Antonio Berni,2004
ex.680,a.29,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Liliana Porter,2004
ex.680,a.56,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Rodolfo Abularach,2004
ex.680,a.72,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Fernando de Szyszlo,2004
ex.680,a.41,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Alejandro Obregón,2004
ex.680,a.20,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Juan Antonio Roda,2004
ex.680,a.9,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Beatriz González,2004
ex.680,a.12,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Enrique Grau,2004
ex.680,a.5,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,María de la Paz Jaramillo,2004
ex.680,a.4,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Ómar Rayo,2004
ex.680,a.45,Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004*2004,Luis Camnitzer,2004
ex.681,a.3114,El artista y la alquimia - Litografías del Tamarind Institute*2005,Varios,2005
ex.682,a.3114,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2005*2005,Varios,2005
ex.683,a.2,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Édgar Negret,2005
ex.683,a.39,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Eduardo Ramírez Villamizar,2005
ex.683,a.40,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Carlos Rojas,2005
ex.683,a.112,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Juan Manuel Echavarría,2005
ex.683,a.435,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Juan Mejía,2005
ex.683,a.480,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Jaime Ávila,2005
ex.683,a.714,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Wilson Díaz,2005
ex.683,a.216,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Becky Mayer,2005
ex.683,a.1308,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Lalo Borja,2005
ex.683,a.121,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Eduardo Carvajal,2005
ex.683,a.187,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Jaime Franco,2005
ex.683,a.222,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Ángela Villegas,2005
ex.683,a.2218,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Ana María Millán,2005
ex.683,a.752,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Víctor Robledo,2005
ex.683,a.2036,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Bernardo Ortiz,2005
ex.683,a.102,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",María Angélica Medina,2005
ex.683,a.2054,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Beatriz Grau,2005
ex.683,a.36,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Linda Troeller,2005
ex.683,a.59,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Mercedes Sebastián,2005
ex.683,a.2742,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",François Dolmetsch,2005
ex.683,a.644,"Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia*2005",Arthur Tashko,2005
ex.684,a.2829,Contra el Olvido*2005,Jesús Abad Colorado,2005
ex.684,a.3136,Contra el Olvido*2005,Yezid Campos,2005
ex.684,a.3144,Contra el Olvido*2005,yuyanapaq,2005
ex.684,a.112,Contra el Olvido*2005,Juan Manuel Echavarría,2005
ex.684,a.2725,Contra el Olvido*2005,Felipe Paz,2005
ex.684,a.2753,Contra el Olvido*2005,Gabriel Ossa,2005
ex.684,a.2749,Contra el Olvido*2005,Fundación dos mundos,2005
ex.685,a.2742,François Dolmetsch Sinfonía desnuda*2005,François Dolmetsch,2005
ex.686,a.2222,El Retrato: Realidad y Percepción*2005,Andrés de Santa María,2005
ex.686,a.2707,El Retrato: Realidad y Percepción*2005,Epifanio Garay,2005
ex.686,a.3052,El Retrato: Realidad y Percepción*2005,Ricardo Acevedo Bernal,2005
ex.686,a.2285,El Retrato: Realidad y Percepción*2005,Francisco Antonio Cano,2005
ex.686,a.578,El Retrato: Realidad y Percepción*2005,Efraim Martínez,2005
ex.686,a.116,El Retrato: Realidad y Percepción*2005,Ignacio Gómez Jaramillo,2005
ex.686,a.41,El Retrato: Realidad y Percepción*2005,Alejandro Obregón,2005
ex.686,a.12,El Retrato: Realidad y Percepción*2005,Enrique Grau,2005
ex.686,a.200,El Retrato: Realidad y Percepción*2005,Fernando Botero,2005
ex.686,a.20,El Retrato: Realidad y Percepción*2005,Juan Antonio Roda,2005
ex.686,a.23,El Retrato: Realidad y Percepción*2005,Hernando Tejada,2005
ex.686,a.9,El Retrato: Realidad y Percepción*2005,Beatriz González,2005
ex.686,a.14,El Retrato: Realidad y Percepción*2005,Óscar Muñoz,2005
ex.687,a.40,Exposición de Carlos Rojas 2005*2005,Carlos Rojas,2005
ex.688,a.176,Terrorista Colombiano*2005,Leonardo Herrera,2005
ex.689,a.1855,Exposición de Diego Pombo*2005,Diego Pombo,2005
ex.690,a.222,Fragmentum*2005,Ángela Villegas,2005
ex.691,a.3114,Un Siglo de Grabado Chino*2005,Varios,2005
ex.692,a.2108,Pura Ilusión y Gente Brillante*2005,Andrea Valencia,2005
ex.692,a.1360,Pura Ilusión y Gente Brillante*2005,Juan Melo,2005
ex.693,a.3114,Cali: Ciudad Visible*2005,Varios,2005
ex.694,a.151,El Acontecer Social en la Vida de Pedro Nel Gómez*2005,Pedro Nel Gómez,2005
ex.695,a.20,Juan Antonio Roda - Grabados*2005,Juan Antonio Roda,2005
ex.696,a.77,Ana Mercedes Hoyos - Antología *2005,Ana Mercedes Hoyos,2005
ex.697,a.1581,Gustavo Hansson*2005,Gustavo Hansson,2005
ex.698,a.56,En torno al Cuerpo*2005,Rodolfo Abularach,2005
ex.698,a.7,En torno al Cuerpo*2005,Pedro Alcántara Herrán,2005
ex.698,a.8,En torno al Cuerpo*2005,Álvaro Barrios,2005
ex.698,a.196,En torno al Cuerpo*2005,Gracia Barrios,2005
ex.698,a.16,En torno al Cuerpo*2005,Luis Caballero,2005
